Institution,Institution_std,Year,Mean_Tone_Score,Median_Tone_Score,[ID],TLO Age,MEDSCHOOL,MEDSCHOOL (cat),STATE,STATE (cat),INSTTYPE,INSTTYPE (cat),Carnegie R1,Carnegie R2,Carnegie Classification (cat),Private,Private (cat),Stem program,Stem program (cat),Urbanicity,Urbanicity (cat),Land-Grant Institution,Land-Grant Institution (cat),Tot Res Exp,tot_res_expend,Tot Lic/Opt Exe,Fed Res Exp,Ind Res Exp,Leg Fees,Reimb Leg Fee,Act Lic,Excl Lic/Opt.,Lic w Equ,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Discl Lic,Non-Excl Lic/Opt,Lic Iss,Opt Iss,NEWCOMPSUPP,Lic Inc Equ,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Inc Other,Lic Inc Pd Oth,Net Licensing Income,License Income/Invention Disclosure,Gross Lic Inc,Lic Inc Run Roy,Inv Dis Rec,Fed Disclosure,INVDISRES,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Tot Pat App Fld,Iss US Pat,Iss US Pat_Missing,New Prod,Cum Op St-Ups,St-Ups Cld,St-Ups in Home St,St-Ups Formed,startup_missing,St-Ups w Equ,Lic FTEs,Oth FTEs,Ex Copyright Lic,Ex Oth Non-Open Src Lic,Ex Pat Lic,Non-Ex Copyright Lic,Non-Ex Oth Non-Open Src Lic,Non-Ex Pat Lic,Tot Copyright Lic,Tot Oth Non_Open Src Lic,Tot Pat Lic,Non-Bin Gndr Disc,Non-Bin Gndr Disc (cat),Race Ethnicity,Race Ethnicity (cat),Non-Bin Gndr Pat,Non-Bin Gndr Pat (cat),Race Ethnicity Pat,Race Ethnicity Pat (cat),Institution_std_lower,Flat,Flat (cat),$0-10k,$10-50k,$50-100k,$100-300k,$300-500k,$0.5-1M,>$1M,Royalty Share,royalty_adjusted,royalty_adjusted_numerical,weighted_share,Fee,Lab,Lab (cat),More,More (cat),combinedshare_LS,faculty2,matching,faculty2_corrected,invdisrec,newpatappfld,issuspat,discperfaculty2,appperfac2,issperfac2,Institution Founding Year,Age_of_uni,n_sentences,n_words,supportive_per_1000w,restrictive_per_1000w,sanction_per_1000w,second_person_per_1000w,inclusive_we_per_1000w,obligation_modal_share,mean_sentence_length,long_sentence_share,procedural_share,legalese_per_1000w,iptech_per_1000w,Tone_Index,Clarity_Index,Legal_Load_Index
University of Nebraska,University of Nebraska,2007,0.418445253,0.493571722,82984,15,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,327783316,,32,133884630,13539516,1254022,397999,161,13,3,4,24,4,30,17,30,2,,"$178,500.00 ",0,55,33,"$318,376.00 ",$0.00 ,"$1,593,229.00 ","$20,410.43 ",2449252,1952376,120,,13,51,7,26,18,101,24,0,3,21,0,3,4,0,5,6,16,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,0.33,30.00%,0,No,1,Yes,,587,2007University of Nebraska,453,,,,,,,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2008,0.418445253,0.493571722,82984,16,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,342648172,,28,133184618,15906850,1072975,118093,158,11,0,4,18,6,57,11,22,6,,$0.00 ,0,57,39,"$683,600.00 ",$0.00 ,"$1,497,454.00 ","$15,619.97 ",2452336,1768736,157,,15,78,6,61,11,96,13,0,5,23,1,2,3,0,0,7,13,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,1,Yes,,586,2008University of Nebraska,453,,,,,,,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2009,0.418445253,0.493571722,82984,17,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,374822789,,32,145676899,14369462,1017205,264714,109,17,2,18,7,7,58,10,27,5,,$0.00 ,0,68,37,"$928,207.00 ",$0.00 ,"$1,521,117.00 ","$15,466.72 ",2273608,1345401,147,,,139,41,63,35,98,13,0,9,1,1,5,6,0,3,9,10,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,,,,,,588,2009University of Nebraska,453,,,,,,,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2010,0.418445253,0.493571722,82984,18,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,329485904,,47,176620438,15579457,882863,423155,130,24,1,8,30,9,61,15,39,8,0,"$68,080.00 ",0,101,53,"$1,841,119.00 ","$11,510.00 ","$3,255,756.00 ","$23,367.70 ",3715464,1806265,159,,,102,23,58,21,79,24,0,9,22,2,7,7,0,1,11,13,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,,,,,,586,2010University of Nebraska,453,,,,,,,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2011,0.418445253,0.493571722,82984,19,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,368331834,,48,192018754,14564109,1151970,197087,181,11,3,8,29,11,105,27,38,10,0,"$418,563.00 ",1,83,54,"$915,187.00 ","$8,893.00 ","$15,797,293.00 ","$82,931.56 ",16752176,15418426,202,,,137,30,74,33,116,23,0,3,24,0,4,5,0,3,11,11,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,0.33,15.00%,1,Yes,0,No,76.06%,583,2011University of Nebraska,453,102,62,10,0.14140612,0.085952744,0.013863346,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2012,0.418445253,0.493571722,82984,20,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,394940148,,58,188775140,16525013,1205984,120182,246,18,4,7,43,8,88,25,43,15,0,$0.00 ,1,100,58,"$8,175,978.00 ",$0.00 ,"$8,438,893.00 ","$35,942.25 ",9524695,1348717,265,,,181,41,105,35,161,28,0,16,40,3,6,8,0,3,9,13,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,15.00%,0,No,0,No,28.33%,583,2012University of Nebraska,453,146,50,22,0.19152229,0.06558982,0.028859524,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2013,0.418445253,0.493571722,82984,21,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,394448464,,65,178984508,17386171,1502173,326257,273,32,11,14,37,14,115,21,53,12,6,$0.00 ,1,84,147,"$7,239,537.00 ","$3,022,883.00 ","$7,851,399.00 ","$45,136.58 ",9027315,1787778,200,,,227,67,107,53,183,23,0,20,55,0,13,14,0,8,11,13,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,40.00%,583,2013University of Nebraska,453,113,58,26,0.12699632,0.06518396,0.029220395,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2014,0.418445253,0.493571722,82984,22,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,404692505,,37,170460041,19243634,1306436,59840,266,18,2,9,22,6,60,12,30,7,0,$0.00 ,2,106,62,"$5,001,243.00 ","$1,013,720.00 ","$4,912,754.00 ","$38,495.94 ",6159350,1158107,160,,,180,44,87,49,146,24,0,10,60,1,4,6,0,3,11,11,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,25.00%,0,No,0,No,25.00%,585,2014University of Nebraska,453,152,76,21,0.15896803,0.079484016,0.02196269,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2015,0.418445253,0.493571722,82984,23,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,416780138,,38,167750998,19670341,1203568,88543,295,14,2,10,22,6,61,18,32,6,0,$0.00 ,1,127,81,"$4,845,673.00 ","$181,176.00 ","$5,396,912.00 ","$39,950.53 ",6511937,1666264,163,,,201,55,77,49,146,28,0,10,65,0,4,5,0,1,10,12,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,15.00%,0,No,0,No,,584,2015University of Nebraska,453,,,,,,,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2016,0.418445253,0.493571722,82984,24,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,430977377,,42,171646771,26881014,1236568,241421,208,13,2,9,31,2,76,21,34,8,0,"$120,000.00 ",1,130,97,"$2,501,692.00 ","$267,725.00 ","$3,303,771.00 ","$25,897.10 ",4298918,1677226,166,,,174,58,64,52,123,34,0,3,13,4,1,2,0,2,12,12,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,,,,,,586,2016University of Nebraska,453,,,,,,,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2017,0.418445253,0.493571722,82984,25,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,458961829,,50,186278749,25938220,1135708,180674,277,18,2,18,23,9,78,21,39,11,0,$0.00 ,0,142,88,"$690,237.00 ","$159,916.00 ","$1,361,886.00 ","$12,130.47 ",2316920,1626683,191,,,199,73,69,46,126,36,0,4,42,3,4,9,0,5,11,9,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,1,Yes,1,Yes,,587,2017University of Nebraska,453,,,,,,,1869,156,2586,82750,2.731117825,15.11782477,0.894259819,0.084592145,0.16918429,0.735857878,31.9992266,0.380510441,0.079659706,1.220543807,3.697885196,-0.522117632,0.17598157,-0.877559739
University of Nebraska,University of Nebraska,2018,0.369704528,0.480055086,82984,26,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,465745166,,53,221536540,29108838,1251755,274631,262,18,1,18,28,7,73,27,45,8,0,$0.00 ,1,141,100,"$850,005.00 ","$349,622.00 ","$4,637,467.00 ","$27,522.50 ",5614591,4764586,204,,,233,58,66,90,175,65,0,4,47,0,6,7,0,2,10,11,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,1,Yes,0,No,,586,2018University of Nebraska,453,,,,,,,1869,156,781,26795,1.754058593,22.76544131,2.761709274,0,0,0.779084967,34.30857875,0.418693982,0.101152369,2.575107296,0.746407912,-1.762612426,0.218974808,-0.554181538
University of Nebraska,University of Nebraska,2019,0.633556496,0.557062085,82984,27,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,489919078,,55,212292087,28052726,0,217573,280,24,2,7,36,4,93,20,44,11,0,$0.00 ,1,153,90,"$820,825.00 ","$250,324.00 ","$6,615,917.00 ","$29,485.46 ",6398344,5577519,217,,,134,26,69,118,91,52,0,11,33,19,3,4,0,2,10,12,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,0.33,30.00%,0,No,1,Yes,,584,2019University of Nebraska,453,,,,,,,1869,156,34,1239,5.649717514,10.49233253,0,0,0,0.72,36.44117647,0.558823529,0.176470588,2.421307506,22.59887006,0.206366414,0.360372816,0.098925386
University of Nebraska,University of Nebraska,2020,0.633556496,0.557062085,82984,28,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,435889516,,55,212644602,29294558,1384601,689369,219,27,4,4,37,7,99,17,44,11,0,$0.00 ,1,147,101,"$1,148,306.00 ","$153,232.00 ","$6,282,271.00 ","$32,912.75 ",6977503,5829197,212,,,128,94,48,55,142,56,0,7,49,2,4,6,0,3,11,13,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,0.33,15.00%,1,Yes,0,No,76.06%,584,2020University of Nebraska,453,104,61,18,0.1441788,0.08456641,0.024954023,1869,156,34,1239,5.649717514,10.49233253,0,0,0,0.72,36.44117647,0.558823529,0.176470588,2.421307506,22.59887006,0.206366414,0.360372816,0.098925386
University of Nebraska,University of Nebraska,2021,0.633556496,0.557062085,82984,29,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,498766506,,65,217879788,29139932,1320564,655367,311,25,2,12,33,8,73,22,52,13,0,"$1,917.00 ",1,158,122,"$2,449,744.00 ","$257,198.00 ","$7,963,063.00 ","$43,798.27 ",8628260,6176598,197,79,,239,75,91,72,191,55,0,,24,0,3,8,0,2,9,12,,,,,,,,,,,,,,,,,,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,0.33,15.00%,1,Yes,0,No,76.06%,584,2021University of Nebraska,453,90,70,15,0.12477011,0.09704342,0.02079502,1869,156,34,1239,5.649717514,10.49233253,0,0,0,0.72,36.44117647,0.558823529,0.176470588,2.421307506,22.59887006,0.206366414,0.360372816,0.098925386
University of Nebraska,University of Nebraska,2022,0.633556496,0.557062085,82984,30,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,600268072,,42,259890959,28379085,1275314,702536,340,19,3,7,43,9,,28,26,16,0,"$5,157.00 ",1,137,88,"$568,416.00 ",$0.00 ,"$5,995,007.00 ","$32,353.62 ",6567785,5994212,203,66,,152,43,67,71,197,55,0,7,24,1,2,7,0,3,11,11,5,,14,4,,24,9,,17,1,YES,0,No,1,YES,0,No,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,0.33,15.00%,1,Yes,0,No,,584,2022University of Nebraska,453,,,,,,,1869,156,34,1239,5.649717514,10.49233253,0,0,0,0.72,36.44117647,0.558823529,0.176470588,2.421307506,22.59887006,0.206366414,0.360372816,0.098925386
University of Nebraska,University of Nebraska,2023,0.633556496,0.557062085,82984,31,1,YES,31,NE,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,760693106,,11,405578879,50582227,1284002,370043,335,16,1,2,43,,,10,26,11,,$0.00 ,1,142,100,"$279,970.00 ","$20,769.00 ","$5,149,004.00 ","$28,199.83 ",6062963,5782993,215,71,,114,0,96,75,182,55,0,4,50,3,3,3,0,0,9,18,4,4,8,2,7,1,6,11,9,,,0,No,,,0,No,university of nebraska,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,,586,2023University of Nebraska,453,,,,,,,1869,156,34,1239,5.649717514,10.49233253,0,0,0,0.72,36.44117647,0.558823529,0.176470588,2.421307506,22.59887006,0.206366414,0.360372816,0.098925386
University of New Hampshire,University of New Hampshire,1995,,,72399,-2,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,37307662,,0,23441865,1761368,0,0,6,,0,,,,,,,,, ,,2,, ,$0.00 ,"$18,194.00 ","$3,032.33 ",18194, ,6,,,1,,,,1,0,1,,,,,0,1,,0,0,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,15.00%,1,Yes,0,No,76.06%,582,1995University of New Hampshire,207,101,68,19,0.14001979,0.09427075,0.026340356,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,1996,,,72399,-1,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,41808769,,0,27017148,1752030,0,0,2,0,0,0,0,0,,0,,,,$0.00 ,,2,,"$1,000.00 ",$0.00 ,,,14129,13129,0,,,0,,,,0,0,1,,,,,0,1,,0, ,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,0.00%,0,No,0,No,100.00%,583,1996University of New Hampshire,207,96,53,24,0.16877891,0.09318002,0.042194728,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,1998,,,72399,1,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,52360000,,0,25915000,3635000,775,0,4,,0,,,,,,,,,$0.00 ,,3,,$497.00 ,$0.00 ,"$18,330.00 ","$2,122.78 ",19105,18608,9,,,0,,,,0,0,1,0,,,,,1,,1,0,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,,0.00%,1,Yes,0,No,44.33%,582,1998University of New Hampshire,207,74,24,5,0.17836483,0.05784805,0.012051677,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,1999,,,72399,2,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,60015544,,6,43691316,2280590,14336,0,13,6,0,2,4,0,,0,,,,$0.00 ,,5,5,$0.00 ,$0.00 ,"$20,360.00 ","$5,782.67 ",34696,34696,6,,,3,,,,5,0,1,2,0,0,0,0,1,,1,0,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,,,,,,,,580,1999University of New Hampshire,207,,,,,,,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2000,,,72399,3,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,78071048,,9,54626421,6309338,40340,0,18,5,0,5,4,0,,4,,,,$0.00 ,0,6,6,$0.00 ,$1.00 ,"$14,007.00 ","$6,793.38 ",54347,54347,8,,,5,,,,10,1,0,3,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,15.00%,1,Yes,0,No,76.06%,580,2000University of New Hampshire,207,144,76,27,0.19963218,0.105361424,0.037431035,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2001,,,72399,4,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,81886946,,4,58122645,6550401,83164,0,18,4,1,0,3,1,,0,,,,$0.00 ,0,7,,$0.00 ,$0.00 ,"($14,997.00)","$4,869.07 ",68167,68167,14,,,2,,,,2,2,0,2,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,0.00%,0,No,0,No,62.55%,579,2001University of New Hampshire,207,194,126,38,0.16838622,0.10936425,0.032982867,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2002,,,72399,5,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,85808624,,2,61577385,8103328,118422,31796,21,2,0,2,0,0,,0,,,,$0.00 ,0,10,9,$0.00 ,$0.00 ,"($14,157.00)","$2,898.76 ",72469,72469,25,,,6,,,,6,3,0,1,1,0,0,0,1,1,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,15.00%,1,Yes,0,No,76.06%,578,2002University of New Hampshire,207,125,99,11,0.17329182,0.13724712,0.01524968,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2003,,,72399,6,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,86226529,,5,65875517,5450482,116245,39687,26,5,0,3,2,0,,0,,,,$0.00 ,0,12,9,$0.00 ,$0.00 ,"$12,953.00 ","$5,967.40 ",89511,89511,15,,,8,,,,8,2,0,3,1,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,,,,,,,,577,2003University of New Hampshire,207,,,,,,,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2004,,,72399,7,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,93208861,,9,70595492,6290693,102133,38160,35,5,0,4,5,0,1,4,,,,$0.00 ,0,16,20,"$13,000.00 ",$0.00 ,"$41,965.00 ","$5,575.68 ",105938,92938,19,,,11,3,5,3,8,3,0,4,1,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,15.00%,1,Yes,0,No,76.06%,577,2004University of New Hampshire,207,142,85,21,0.19685951,0.117838435,0.029113026,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2005,,,72399,8,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,108335557,,12,79671477,10906035,234395,52557,45,1,0,0,12,0,2,11,12,0,,$0.00 ,0,34,22,"$53,433.00 ",$0.00 ,"($32,606.00)","$13,566.55 ",149232,95799,11,,,14,5,4,5,11,2,0,,2,0,1,1,0,0,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,,0.00%,0,No,0,No,40.00%,577,2005University of New Hampshire,207,120,59,30,0.13486336,0.06630782,0.03371584,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2006,,,72399,9,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,128270352,,12,93923209,10445705,224303,69571,58,2,0,1,10,1,3,10,12,0,,$0.00 ,0,33,19,"$55,483.00 ",$0.00 ,"$31,393.00 ","$5,816.41 ",186125,130642,32,,,9,0,4,5,8,4,0,3,4,0,1,2,0,0,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,15.00%,1,Yes,0,No,76.06%,577,2006University of New Hampshire,207,131,67,13,0.18160982,0.092884414,0.01802235,1866,159,,,,,,,,,,,,,,,,
University of New Hampshire,University of New Hampshire,2007,0.474016078,0.492286252,72399,10,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,116745831,,22,82061573,9814624,299753,80627,81,12,0,1,20,1,2,10,22,0,,$0.00 ,0,29,18,"$71,500.00 ",$0.00 ,"($2,939.00)","$10,809.35 ",216187,144687,20,,3,13,2,6,5,17,2,0,6,4,0,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,0.3,0.00%,0,No,0,No,62.55%,576,2007University of New Hampshire,207,212,91,34,0.18400969,0.07898529,0.029510986,1866,159,137,3695,2.97699594,12.44925575,0,0,0.541271989,0.635294118,26.97080292,0.262773723,0.03649635,1.623815968,37.88903924,0.170612987,0.216238275,0.343017612
University of New Hampshire,University of New Hampshire,2008,0.474016078,0.492286252,72399,11,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,98820786,,11,62683151,9968339,264083,55105,85,4,0,4,6,1,14,7,11,0,,$0.00 ,0,33,29,"$103,750.00 ",$0.00 ,"$30,081.00 ","$18,389.15 ",239059,135309,13,,2,6,2,2,2,7,5,0,,4,0,,0,1,,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,,,,,,,,576,2008University of New Hampshire,207,,,,,,,1866,159,137,3695,2.97699594,12.44925575,0,0,0.541271989,0.635294118,26.97080292,0.262773723,0.03649635,1.623815968,37.88903924,0.170612987,0.216238275,0.343017612
University of New Hampshire,University of New Hampshire,2009,0.474016078,0.492286252,72399,12,0,NO,33,NH,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,97869103,,7,53674947,11536039,233671,32935,85,6,0,0,5,2,3,1,7,0,,$0.00 ,0,37,27,"$102,341.00 ",$0.00 ,"$111,689.00 ","$22,316.07 ",312425,210084,14,,,6,1,2,3,5,5,0,4,5,0,1,1,0,0,2,1,,,,,,,,,,,,,,,,,,university of new hampshire,1,Yes,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,30.00%,0.3,,,,,,,,575,2009University of New Hampshire,207,,,,,,,1866,159,137,3695,2.97699594,12.44925575,0,0,0.541271989,0.635294118,26.97080292,0.262773723,0.03649635,1.623815968,37.88903924,0.170612987,0.216238275,0.343017612
